route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,short_trip_no
MLHD,SC_Weekday_1_2310-SC_1111100,19479021,"GR Senior Center",1,,MLHD0016,78173
MLHD,SC_Weekday_1_2310-SC_1111100,19479022,"GR Senior Center",1,,MLHD0016,78172
MLHD,SC_Weekday_1_2310-SC_1111100,19479023,"GR Senior Center",1,,MLHD0016,78171
MLHD,SC_Weekday_1_2310-SC_1111100,19479024,"GR Senior Center",1,,MLHD0016,78170
MLHD,SC_Weekday_1_2310-SC_1111100,19479025,"GR Senior Center",1,,MLHD0016,78168
MLHD,SC_Weekday_1_2310-SC_1111100,19479026,"GR Senior Center",1,,MLHD0016,78167
MLHD,SC_Weekday_1_2310-SC_1111100,19479027,"GR Senior Center",1,,MLHD0016,78166
MLHD,SC_Weekday_1_2310-SC_1111100,19479028,"GR Senior Center",1,,MLHD0016,78165
MLHD,SC_Weekday_1_2310-SC_1111100,19479029,"GR Senior Center",1,,MLHD0016,78164
MLHD,SC_Weekday_1_2310-SC_1111100,19479030,"GR Senior Center",1,,MLHD0016,78163
MLHD,SC_Weekday_1_2310-SC_1111100,19479031,"GR Senior Center",1,,MLHD0016,78162
MLHD,SC_Weekday_1_2310-SC_1111100,19479032,"GR Senior Center",1,,MLHD0016,78161
MLHD,SC_Weekday_1_2310-SC_1111100,19479033,"Mustang TC",0,,MLHD0015,78121
MLHD,SC_Weekday_1_2310-SC_1111100,19479034,"GR Senior Center",1,,MLHD0016,78160
MLHD,SC_Weekday_1_2310-SC_1111100,19479035,"Mustang TC",0,,MLHD0015,78123
MLHD,SC_Weekday_1_2310-SC_1111100,19479036,"Mustang TC",0,,MLHD0015,78120
MLHD,SC_Weekday_1_2310-SC_1111100,19479037,"Mustang TC",0,,MLHD0015,78119
MLHD,SC_Weekday_1_2310-SC_1111100,19479038,"Mustang TC",0,,MLHD0015,78118
MLHD,SC_Weekday_1_2310-SC_1111100,19479039,"Mustang TC",0,,MLHD0015,78117
MLHD,SC_Weekday_1_2310-SC_1111100,19479040,"Mustang TC",0,,MLHD0015,78116
MLHD,SC_Weekday_1_2310-SC_1111100,19479041,"Mustang TC",0,,MLHD0015,78115
MLHD,SC_Weekday_1_2310-SC_1111100,19479042,"Mustang TC",0,,MLHD0015,78114
MLHD,SC_Weekday_1_2310-SC_1111100,19479043,"Mustang TC",0,,MLHD0015,78113
MLHD,SC_Weekday_1_2310-SC_1111100,19479044,"Mustang TC",0,,MLHD0015,78112
68CM,SC_Weekday_1_2310-SC_1111100,19479045,"Hayden + Indian School",0,,68CM0032,78245
68CM,SC_Weekday_1_2310-SC_1111100,19479046,"Hayden + Indian School",0,,68CM0032,78244
68CM,SC_Weekday_1_2310-SC_1111100,19479047,"Hayden + Indian School",0,,68CM0032,78243
68CM,SC_Weekday_1_2310-SC_1111100,19479048,"Hayden + Indian School",0,,68CM0032,78242
68CM,SC_Weekday_1_2310-SC_1111100,19479049,"Hayden + Indian School",0,,68CM0032,78238
68CM,SC_Weekday_1_2310-SC_1111100,19479050,"Hayden + Indian School",0,,68CM0032,78241
68CM,SC_Weekday_1_2310-SC_1111100,19479051,"Hayden + Indian School",0,,68CM0032,78239
68CM,SC_Weekday_1_2310-SC_1111100,19479052,"Hayden + Indian School",0,,68CM0032,78237
68CM,SC_Weekday_1_2310-SC_1111100,19479053,"Hayden + Indian School",0,,68CM0032,78236
68CM,SC_Weekday_1_2310-SC_1111100,19479054,"Hayden + Indian School",0,,68CM0032,78235
68CM,SC_Weekday_1_2310-SC_1111100,19479055,"Hayden + Indian School",0,,68CM0032,78234
68CM,SC_Weekday_1_2310-SC_1111100,19479056,"Hayden + Indian School",0,,68CM0032,78233
68CM,SC_Weekday_1_2310-SC_1111100,19479057,"Hayden + Indian School",0,,68CM0032,78232
68CM,SC_Weekday_1_2310-SC_1111100,19479058,"Hayden + Indian School",0,,68CM0032,78231
68CM,SC_Weekday_1_2310-SC_1111100,19479059,"Hayden + Indian School",0,,68CM0032,78230
68CM,SC_Weekday_1_2310-SC_1111100,19479060,"Hayden + Indian School",0,,68CM0032,78229
68CM,SC_Weekday_1_2310-SC_1111100,19479061,"Hayden + Indian School",0,,68CM0032,78228
68CM,SC_Weekday_1_2310-SC_1111100,19479062,"Hayden + Indian School",0,,68CM0032,78227
68CM,SC_Weekday_1_2310-SC_1111100,19479063,"Hayden + Indian School",0,,68CM0032,78223
68CM,SC_Weekday_1_2310-SC_1111100,19479064,"Hayden + Indian School",0,,68CM0032,78222
68CM,SC_Weekday_1_2310-SC_1111100,19479065,"Hayden + Indian School",0,,68CM0032,78226
68CM,SC_Weekday_1_2310-SC_1111100,19479066,"Hayden + Indian School",0,,68CM0032,78225
68CM,SC_Weekday_1_2310-SC_1111100,19479067,"Hayden + Indian School",0,,68CM0032,78224
68CM,SC_Weekday_1_2310-SC_1111100,19479068,"Hayden + Indian School",0,,68CM0032,78221
68CM,SC_Weekday_1_2310-SC_1111100,19479069,"Hayden + Indian School",0,,68CM0032,78220
68CM,SC_Weekday_1_2310-SC_1111100,19479070,"Hayden + Indian School",0,,68CM0032,78218
68CM,SC_Weekday_1_2310-SC_1111100,19479071,"Hayden + Indian School",0,,68CM0032,78217
68CM,SC_Weekday_1_2310-SC_1111100,19479072,"Hayden + Indian School",0,,68CM0032,78216
68CM,SC_Weekday_1_2310-SC_1111100,19479073,"Hayden + Indian School",0,,68CM0032,78215
68CM,SC_Weekday_1_2310-SC_1111100,19479074,"Hayden + Indian School",0,,68CM0032,78214
68CM,SC_Weekday_1_2310-SC_1111100,19479075,"Hayden + Indian School",0,,68CM0032,78213
68CM,SC_Weekday_1_2310-SC_1111100,19479076,"Hayden + Indian School",0,,68CM0032,78212
68CM,SC_Weekday_1_2310-SC_1111100,19479077,"Hayden + Indian School",0,,68CM0032,78211
68CM,SC_Weekday_1_2310-SC_1111100,19479078,"Hayden + Indian School",0,,68CM0032,78210
68CM,SC_Weekday_1_2310-SC_1111100,19479079,"Hayden + Indian School",0,,68CM0032,78209
MLHD,SC_Weekday_1_2310-SC_1111100,19479080,"Mustang TC",0,,MLHD0015,78111
MLHD,SC_Weekday_1_2310-SC_1111100,19479081,"Mustang TC",0,,MLHD0015,78149
MLHD,SC_Weekday_1_2310-SC_1111100,19479082,"Mustang TC",0,,MLHD0015,78148
MLHD,SC_Weekday_1_2310-SC_1111100,19479083,"Mustang TC",0,,MLHD0015,78144
MLHD,SC_Weekday_1_2310-SC_1111100,19479084,"Mustang TC",0,,MLHD0015,78147
MLHD,SC_Weekday_1_2310-SC_1111100,19479085,"Mustang TC",0,,MLHD0015,78146
MLHD,SC_Weekday_1_2310-SC_1111100,19479086,"Mustang TC",0,,MLHD0015,78143
MLHD,SC_Weekday_1_2310-SC_1111100,19479087,"Mustang TC",0,,MLHD0015,78142
MLHD,SC_Weekday_1_2310-SC_1111100,19479088,"Mustang TC",0,,MLHD0015,78141
MLHD,SC_Weekday_1_2310-SC_1111100,19479089,"Mustang TC",0,,MLHD0015,78140
MLHD,SC_Weekday_1_2310-SC_1111100,19479090,"Mustang TC",0,,MLHD0015,78139
MLHD,SC_Weekday_1_2310-SC_1111100,19479091,"Mustang TC",0,,MLHD0015,78138
MLHD,SC_Weekday_1_2310-SC_1111100,19479092,"Mustang TC",0,,MLHD0015,78137
MLHD,SC_Weekday_1_2310-SC_1111100,19479093,"Mustang TC",0,,MLHD0015,78136
MLHD,SC_Weekday_1_2310-SC_1111100,19479094,"Mustang TC",0,,MLHD0015,78135
MLHD,SC_Weekday_1_2310-SC_1111100,19479095,"Mustang TC",0,,MLHD0015,78134
MLHD,SC_Weekday_1_2310-SC_1111100,19479096,"Mustang TC",0,,MLHD0015,78133
MLHD,SC_Weekday_1_2310-SC_1111100,19479097,"Mustang TC",0,,MLHD0015,78129
MLHD,SC_Weekday_1_2310-SC_1111100,19479098,"Mustang TC",0,,MLHD0015,78125
MLHD,SC_Weekday_1_2310-SC_1111100,19479099,"Mustang TC",0,,MLHD0015,78132
MLHD,SC_Weekday_1_2310-SC_1111100,19479100,"Mustang TC",0,,MLHD0015,78131
MLHD,SC_Weekday_1_2310-SC_1111100,19479101,"Mustang TC",0,,MLHD0015,78130
MLHD,SC_Weekday_1_2310-SC_1111100,19479102,"Mustang TC",0,,MLHD0015,78128
MLHD,SC_Weekday_1_2310-SC_1111100,19479103,"Mustang TC",0,,MLHD0015,78127
MLHD,SC_Weekday_1_2310-SC_1111100,19479104,"Mustang TC",0,,MLHD0015,78126
MLHD,SC_Weekday_1_2310-SC_1111100,19479105,"Mustang TC",0,,MLHD0015,78124
68CM,SC_Weekday_1_2310-SC_1111100,19479106,"GR Senior Center",1,,68CM0033,78256
68CM,SC_Weekday_1_2310-SC_1111100,19479107,"GR Senior Center",1,,68CM0033,78257
68CM,SC_Weekday_1_2310-SC_1111100,19479108,"GR Senior Center",1,,68CM0033,78258
68CM,SC_Weekday_1_2310-SC_1111100,19479109,"GR Senior Center",1,,68CM0033,78259
68CM,SC_Weekday_1_2310-SC_1111100,19479110,"GR Senior Center",1,,68CM0033,78260
68CM,SC_Weekday_1_2310-SC_1111100,19479111,"GR Senior Center",1,,68CM0033,78261
68CM,SC_Weekday_1_2310-SC_1111100,19479112,"GR Senior Center",1,,68CM0033,78262
68CM,SC_Weekday_1_2310-SC_1111100,19479113,"GR Senior Center",1,,68CM0033,78263
68CM,SC_Weekday_1_2310-SC_1111100,19479114,"GR Senior Center",1,,68CM0033,78264
68CM,SC_Weekday_1_2310-SC_1111100,19479115,"GR Senior Center",1,,68CM0033,78265
68CM,SC_Weekday_1_2310-SC_1111100,19479116,"GR Senior Center",1,,68CM0033,78266
68CM,SC_Weekday_1_2310-SC_1111100,19479117,"GR Senior Center",1,,68CM0033,78271
68CM,SC_Weekday_1_2310-SC_1111100,19479118,"GR Senior Center",1,,68CM0033,78268
68CM,SC_Weekday_1_2310-SC_1111100,19479119,"GR Senior Center",1,,68CM0033,78269
68CM,SC_Weekday_1_2310-SC_1111100,19479120,"GR Senior Center",1,,68CM0033,78270
68CM,SC_Weekday_1_2310-SC_1111100,19479121,"GR Senior Center",1,,68CM0033,78272
68CM,SC_Weekday_1_2310-SC_1111100,19479122,"GR Senior Center",1,,68CM0033,78273
68CM,SC_Weekday_1_2310-SC_1111100,19479123,"GR Senior Center",1,,68CM0033,78274
68CM,SC_Weekday_1_2310-SC_1111100,19479124,"GR Senior Center",1,,68CM0033,78275
68CM,SC_Weekday_1_2310-SC_1111100,19479125,"GR Senior Center",1,,68CM0033,78276
68CM,SC_Weekday_1_2310-SC_1111100,19479126,"GR Senior Center",1,,68CM0033,78277
68CM,SC_Weekday_1_2310-SC_1111100,19479127,"GR Senior Center",1,,68CM0033,78278
68CM,SC_Weekday_1_2310-SC_1111100,19479128,"GR Senior Center",1,,68CM0033,78279
68CM,SC_Weekday_1_2310-SC_1111100,19479129,"GR Senior Center",1,,68CM0033,78280
68CM,SC_Weekday_1_2310-SC_1111100,19479130,"GR Senior Center",1,,68CM0033,78281
68CM,SC_Weekday_1_2310-SC_1111100,19479131,"GR Senior Center",1,,68CM0033,78282
68CM,SC_Weekday_1_2310-SC_1111100,19479132,"GR Senior Center",1,,68CM0033,78286
68CM,SC_Weekday_1_2310-SC_1111100,19479133,"GR Senior Center",1,,68CM0033,78290
68CM,SC_Weekday_1_2310-SC_1111100,19479134,"GR Senior Center",1,,68CM0033,78283
68CM,SC_Weekday_1_2310-SC_1111100,19479135,"GR Senior Center",1,,68CM0033,78284
68CM,SC_Weekday_1_2310-SC_1111100,19479136,"GR Senior Center",1,,68CM0033,78285
68CM,SC_Weekday_1_2310-SC_1111100,19479137,"GR Senior Center",1,,68CM0033,78287
68CM,SC_Weekday_1_2310-SC_1111100,19479138,"GR Senior Center",1,,68CM0033,78288
68CM,SC_Weekday_1_2310-SC_1111100,19479139,"GR Senior Center",1,,68CM0033,78291
68CM,SC_Weekday_1_2310-SC_1111100,19479140,"GR Senior Center",1,,68CM0033,78292
68CM,SC_Weekday_1_2310-SC_1111100,19479141,"GR Senior Center",1,,68CM0033,78293
MSTG,SC_Weekday_1_2310-SC_1111100,19479142,"Nsight+Raintree",0,,MSTG0002,78325
MSTG,SC_Weekday_1_2310-SC_1111100,19479143,"Nsight+Raintree",0,,MSTG0002,78326
MSTG,SC_Weekday_1_2310-SC_1111100,19479144,"Nsight+Raintree",0,,MSTG0002,78327
MSTG,SC_Weekday_1_2310-SC_1111100,19479145,"Nsight+Raintree",0,,MSTG0002,78328
MSTG,SC_Weekday_1_2310-SC_1111100,19479146,"Nsight+Raintree",0,,MSTG0002,78329
MSTG,SC_Weekday_1_2310-SC_1111100,19479147,"Nsight+Raintree",0,,MSTG0002,78330
MSTG,SC_Weekday_1_2310-SC_1111100,19479148,"Nsight+Raintree",0,,MSTG0002,78331
MSTG,SC_Weekday_1_2310-SC_1111100,19479149,"Nsight+Raintree",0,,MSTG0002,78332
MSTG,SC_Weekday_1_2310-SC_1111100,19479150,"Nsight+Raintree",0,,MSTG0002,78333
MSTG,SC_Weekday_1_2310-SC_1111100,19479151,"Nsight+Raintree",0,,MSTG0002,78334
MSTG,SC_Weekday_1_2310-SC_1111100,19479152,"Nsight+Raintree",0,,MSTG0002,78338
MSTG,SC_Weekday_1_2310-SC_1111100,19479153,"Nsight+Raintree",0,,MSTG0002,78335
MSTG,SC_Weekday_1_2310-SC_1111100,19479154,"Nsight+Raintree",0,,MSTG0002,78336
MSTG,SC_Weekday_1_2310-SC_1111100,19479155,"Nsight+Raintree",0,,MSTG0002,78337
MSTG,SC_Weekday_1_2310-SC_1111100,19479156,"Nsight+Raintree",0,,MSTG0002,78339
MSTG,SC_Weekday_1_2310-SC_1111100,19479157,"Nsight+Raintree",0,,MSTG0002,78340
MSTG,SC_Weekday_1_2310-SC_1111100,19479158,"Nsight+Raintree",0,,MSTG0002,78341
MSTG,SC_Weekday_1_2310-SC_1111100,19479159,"Nsight+Raintree",0,,MSTG0002,78342
MSTG,SC_Weekday_1_2310-SC_1111100,19479160,"Nsight+Raintree",0,,MSTG0002,78343
MSTG,SC_Weekday_1_2310-SC_1111100,19479161,"Nsight+Raintree",0,,MSTG0002,78344
MSTG,SC_Weekday_1_2310-SC_1111100,19479162,"Nsight+Raintree",0,,MSTG0002,78345
MSTG,SC_Weekday_1_2310-SC_1111100,19479163,"Nsight+Raintree",0,,MSTG0002,78346
MSTG,SC_Weekday_1_2310-SC_1111100,19479164,"Nsight+Raintree",0,,MSTG0002,78347
MSTG,SC_Weekday_1_2310-SC_1111100,19479165,"Nsight+Raintree",0,,MSTG0002,78348
MSTG,SC_Weekday_1_2310-SC_1111100,19479166,"Nsight+Raintree",0,,MSTG0002,78349
MSTG,SC_Weekday_1_2310-SC_1111100,19479167,"Nsight+Raintree",0,,MSTG0002,78353
MSTG,SC_Weekday_1_2310-SC_1111100,19479168,"Nsight+Raintree",0,,MSTG0002,78350
MSTG,SC_Weekday_1_2310-SC_1111100,19479169,"Nsight+Raintree",0,,MSTG0002,78354
MSTG,SC_Weekday_1_2310-SC_1111100,19479170,"Nsight+Raintree",0,,MSTG0002,78351
MSTG,SC_Weekday_1_2310-SC_1111100,19479171,"Nsight+Raintree",0,,MSTG0002,78352
MSTG,SC_Weekday_1_2310-SC_1111100,19479172,"Nsight+Raintree",0,,MSTG0002,78357
MSTG,SC_Weekday_1_2310-SC_1111100,19479173,"Nsight+Raintree",0,,MSTG0002,78355
MSTG,SC_Weekday_1_2310-SC_1111100,19479174,"Nsight+Raintree",0,,MSTG0002,78356
MSTG,SC_Weekday_1_2310-SC_1111100,19479175,"Nsight+Raintree",0,,MSTG0002,78358
MSTG,SC_Weekday_1_2310-SC_1111100,19479176,"Nsight+Raintree",0,,MSTG0002,78359
MSTG,SC_Weekday_1_2310-SC_1111100,19479177,"Nsight+Raintree",0,,MSTG0002,78360
MSTG,SC_Weekday_1_2310-SC_1111100,19479178,"Nsight+Raintree",0,,MSTG0002,78361
MSTG,SC_Weekday_1_2310-SC_1111100,19479179,"Nsight+Raintree",0,,MSTG0002,78362
MSTG,SC_Weekday_1_2310-SC_1111100,19479180,"Nsight+Raintree",0,,MSTG0002,78363
MSTG,SC_Weekday_1_2310-SC_1111100,19479181,"Via Linda Senr Ctr",1,,MSTG0007,78375
MSTG,SC_Weekday_1_2310-SC_1111100,19479182,"Via Linda Senr Ctr",1,,MSTG0007,78376
MSTG,SC_Weekday_1_2310-SC_1111100,19479183,"Via Linda Senr Ctr",1,,MSTG0007,78377
MSTG,SC_Weekday_1_2310-SC_1111100,19479184,"Via Linda Senr Ctr",1,,MSTG0007,78378
MSTG,SC_Weekday_1_2310-SC_1111100,19479185,"Via Linda Senr Ctr",1,,MSTG0007,78379
MSTG,SC_Weekday_1_2310-SC_1111100,19479186,"Via Linda Senr Ctr",1,,MSTG0007,78380
MSTG,SC_Weekday_1_2310-SC_1111100,19479187,"Via Linda Senr Ctr",1,,MSTG0007,78381
MSTG,SC_Weekday_1_2310-SC_1111100,19479188,"Via Linda Senr Ctr",1,,MSTG0007,78382
MSTG,SC_Weekday_1_2310-SC_1111100,19479189,"Via Linda Senr Ctr",1,,MSTG0007,78383
MSTG,SC_Weekday_1_2310-SC_1111100,19479190,"Via Linda Senr Ctr",1,,MSTG0007,78384
MSTG,SC_Weekday_1_2310-SC_1111100,19479191,"Via Linda Senr Ctr",1,,MSTG0007,78385
MSTG,SC_Weekday_1_2310-SC_1111100,19479192,"Via Linda Senr Ctr",1,,MSTG0007,78386
MSTG,SC_Weekday_1_2310-SC_1111100,19479193,"Via Linda Senr Ctr",1,,MSTG0007,78387
MSTG,SC_Weekday_1_2310-SC_1111100,19479194,"Via Linda Senr Ctr",1,,MSTG0007,78388
MSTG,SC_Weekday_1_2310-SC_1111100,19479195,"Via Linda Senr Ctr",1,,MSTG0007,78389
MSTG,SC_Weekday_1_2310-SC_1111100,19479196,"Via Linda Senr Ctr",1,,MSTG0007,78390
MSTG,SC_Weekday_1_2310-SC_1111100,19479197,"Via Linda Senr Ctr",1,,MSTG0007,78394
MSTG,SC_Weekday_1_2310-SC_1111100,19479198,"Via Linda Senr Ctr",1,,MSTG0007,78391
MSTG,SC_Weekday_1_2310-SC_1111100,19479199,"Via Linda Senr Ctr",1,,MSTG0007,78392
MSTG,SC_Weekday_1_2310-SC_1111100,19479200,"Via Linda Senr Ctr",1,,MSTG0007,78393
MSTG,SC_Weekday_1_2310-SC_1111100,19479201,"Via Linda Senr Ctr",1,,MSTG0007,78395
MSTG,SC_Weekday_1_2310-SC_1111100,19479202,"Via Linda Senr Ctr",1,,MSTG0007,78396
MSTG,SC_Weekday_1_2310-SC_1111100,19479203,"Via Linda Senr Ctr",1,,MSTG0007,78400
MSTG,SC_Weekday_1_2310-SC_1111100,19479204,"Via Linda Senr Ctr",1,,MSTG0007,78397
MSTG,SC_Weekday_1_2310-SC_1111100,19479205,"Via Linda Senr Ctr",1,,MSTG0007,78398
MSTG,SC_Weekday_1_2310-SC_1111100,19479206,"Via Linda Senr Ctr",1,,MSTG0007,78403
MSTG,SC_Weekday_1_2310-SC_1111100,19479207,"Via Linda Senr Ctr",1,,MSTG0007,78399
MSTG,SC_Weekday_1_2310-SC_1111100,19479208,"Via Linda Senr Ctr",1,,MSTG0007,78401
MSTG,SC_Weekday_1_2310-SC_1111100,19479209,"Via Linda Senr Ctr",1,,MSTG0007,78402
MSTG,SC_Weekday_1_2310-SC_1111100,19479210,"Via Linda Senr Ctr",1,,MSTG0007,78404
MSTG,SC_Weekday_1_2310-SC_1111100,19479211,"Via Linda Senr Ctr",1,,MSTG0007,78405
MSTG,SC_Weekday_1_2310-SC_1111100,19479212,"Via Linda Senr Ctr",1,,MSTG0007,78406
MSTG,SC_Weekday_1_2310-SC_1111100,19479213,"Via Linda Senr Ctr",1,,MSTG0007,78407
MSTG,SC_Weekday_1_2310-SC_1111100,19479214,"Via Linda Senr Ctr",1,,MSTG0007,78408
MSTG,SC_Weekday_1_2310-SC_1111100,19479215,"Via Linda Senr Ctr",1,,MSTG0007,78409
MSTG,SC_Weekday_1_2310-SC_1111100,19479216,"Via Linda Senr Ctr",1,,MSTG0007,78410
MSTG,SC_Weekday_1_2310-SC_1111100,19479217,"Via Linda Senr Ctr",1,,MSTG0007,78411
MSTG,SC_Weekday_1_2310-SC_1111100,19479218,"Via Linda Senr Ctr",1,,MSTG0007,78507
68CM,SC_Weekday_3_2310-SC_1111100,19618745,"Hayden + Indian School",0,,68CM0032,17801
MLHD,SC_Weekday_3_2310-SC_1111100,19618747,"GR Senior Center",1,,MLHD0016,78197
MLHD,SC_Weekday_3_2310-SC_1111100,19618748,"GR Senior Center",1,,MLHD0016,78196
MLHD,SC_Weekday_3_2310-SC_1111100,19618749,"GR Senior Center",1,,MLHD0016,78195
MLHD,SC_Weekday_3_2310-SC_1111100,19618750,"GR Senior Center",1,,MLHD0016,78194
MLHD,SC_Weekday_3_2310-SC_1111100,19618751,"GR Senior Center",1,,MLHD0016,78193
MLHD,SC_Weekday_3_2310-SC_1111100,19618752,"GR Senior Center",1,,MLHD0016,78192
MLHD,SC_Weekday_3_2310-SC_1111100,19618753,"GR Senior Center",1,,MLHD0016,78191
MLHD,SC_Weekday_3_2310-SC_1111100,19618754,"GR Senior Center",1,,MLHD0016,78189
MLHD,SC_Weekday_3_2310-SC_1111100,19618755,"GR Senior Center",1,,MLHD0016,78188
MLHD,SC_Weekday_3_2310-SC_1111100,19618756,"GR Senior Center",1,,MLHD0016,78187
MLHD,SC_Weekday_3_2310-SC_1111100,19618757,"GR Senior Center",1,,MLHD0016,78186
MLHD,SC_Weekday_3_2310-SC_1111100,19618758,"GR Senior Center",1,,MLHD0016,78185
MLHD,SC_Weekday_3_2310-SC_1111100,19618759,"GR Senior Center",1,,MLHD0016,78184
MLHD,SC_Weekday_3_2310-SC_1111100,19618760,"GR Senior Center",1,,MLHD0016,78183
MLHD,SC_Weekday_3_2310-SC_1111100,19618761,"GR Senior Center",1,,MLHD0016,78182
MLHD,SC_Weekday_3_2310-SC_1111100,19618762,"GR Senior Center",1,,MLHD0016,78181
MLHD,SC_Weekday_3_2310-SC_1111100,19618763,"GR Senior Center",1,,MLHD0016,78180
MLHD,SC_Weekday_3_2310-SC_1111100,19618764,"GR Senior Center",1,,MLHD0016,78179
MLHD,SC_Weekday_3_2310-SC_1111100,19618765,"GR Senior Center",1,,MLHD0016,78178
MLHD,SC_Weekday_3_2310-SC_1111100,19618766,"GR Senior Center",1,,MLHD0016,78177
MLHD,SC_Weekday_3_2310-SC_1111100,19618767,"GR Senior Center",1,,MLHD0016,78176
MLHD,SC_Weekday_3_2310-SC_1111100,19618768,"GR Senior Center",1,,MLHD0016,78175
MLHD,SC_Weekday_3_2310-SC_1111100,19618769,"GR Senior Center",1,,MLHD0016,78174
MLHD,SC_Weekday_3_2310-SC_1111100,19618770,"GR Senior Center",1,,MLHD0016,78173
MLHD,SC_Weekday_3_2310-SC_1111100,19618771,"GR Senior Center",1,,MLHD0016,78172
MLHD,SC_Weekday_3_2310-SC_1111100,19618772,"GR Senior Center",1,,MLHD0016,78171
MLHD,SC_Weekday_3_2310-SC_1111100,19618773,"GR Senior Center",1,,MLHD0016,78170
MLHD,SC_Weekday_3_2310-SC_1111100,19618774,"GR Senior Center",1,,MLHD0016,78168
MLHD,SC_Weekday_3_2310-SC_1111100,19618775,"GR Senior Center",1,,MLHD0016,78167
MLHD,SC_Weekday_3_2310-SC_1111100,19618776,"GR Senior Center",1,,MLHD0016,78166
MLHD,SC_Weekday_3_2310-SC_1111100,19618777,"GR Senior Center",1,,MLHD0016,78165
MLHD,SC_Weekday_3_2310-SC_1111100,19618778,"GR Senior Center",1,,MLHD0016,78164
MLHD,SC_Weekday_3_2310-SC_1111100,19618779,"GR Senior Center",1,,MLHD0016,78163
MLHD,SC_Weekday_3_2310-SC_1111100,19618780,"GR Senior Center",1,,MLHD0016,78162
MLHD,SC_Weekday_3_2310-SC_1111100,19618781,"GR Senior Center",1,,MLHD0016,78161
MLHD,SC_Weekday_3_2310-SC_1111100,19618782,"Mustang TC",0,,MLHD0015,78121
MLHD,SC_Weekday_3_2310-SC_1111100,19618783,"GR Senior Center",1,,MLHD0016,78160
MLHD,SC_Weekday_3_2310-SC_1111100,19618784,"Mustang TC",0,,MLHD0015,78123
MLHD,SC_Weekday_3_2310-SC_1111100,19618785,"Mustang TC",0,,MLHD0015,78120
MLHD,SC_Weekday_3_2310-SC_1111100,19618786,"Mustang TC",0,,MLHD0015,78119
MLHD,SC_Weekday_3_2310-SC_1111100,19618787,"Mustang TC",0,,MLHD0015,78118
MLHD,SC_Weekday_3_2310-SC_1111100,19618788,"Mustang TC",0,,MLHD0015,78117
MLHD,SC_Weekday_3_2310-SC_1111100,19618789,"Mustang TC",0,,MLHD0015,78116
MLHD,SC_Weekday_3_2310-SC_1111100,19618790,"Mustang TC",0,,MLHD0015,78115
MLHD,SC_Weekday_3_2310-SC_1111100,19618791,"Mustang TC",0,,MLHD0015,78114
MLHD,SC_Weekday_3_2310-SC_1111100,19618792,"Mustang TC",0,,MLHD0015,78113
MLHD,SC_Weekday_3_2310-SC_1111100,19618793,"Mustang TC",0,,MLHD0015,78112
68CM,SC_Weekday_3_2310-SC_1111100,19618794,"Hayden + Indian School",0,,68CM0032,78245
68CM,SC_Weekday_3_2310-SC_1111100,19618795,"Hayden + Indian School",0,,68CM0032,78244
68CM,SC_Weekday_3_2310-SC_1111100,19618796,"Hayden + Indian School",0,,68CM0032,78243
68CM,SC_Weekday_3_2310-SC_1111100,19618797,"Hayden + Indian School",0,,68CM0032,78242
68CM,SC_Weekday_3_2310-SC_1111100,19618798,"Hayden + Indian School",0,,68CM0032,78238
68CM,SC_Weekday_3_2310-SC_1111100,19618799,"Hayden + Indian School",0,,68CM0032,78241
68CM,SC_Weekday_3_2310-SC_1111100,19618800,"Hayden + Indian School",0,,68CM0032,78239
68CM,SC_Weekday_3_2310-SC_1111100,19618801,"Hayden + Indian School",0,,68CM0032,78237
68CM,SC_Weekday_3_2310-SC_1111100,19618802,"Hayden + Indian School",0,,68CM0032,78236
68CM,SC_Weekday_3_2310-SC_1111100,19618803,"Hayden + Indian School",0,,68CM0032,78235
68CM,SC_Weekday_3_2310-SC_1111100,19618804,"Hayden + Indian School",0,,68CM0032,78234
68CM,SC_Weekday_3_2310-SC_1111100,19618805,"Hayden + Indian School",0,,68CM0032,78233
68CM,SC_Weekday_3_2310-SC_1111100,19618806,"Hayden + Indian School",0,,68CM0032,78232
68CM,SC_Weekday_3_2310-SC_1111100,19618807,"Hayden + Indian School",0,,68CM0032,78231
68CM,SC_Weekday_3_2310-SC_1111100,19618808,"Hayden + Indian School",0,,68CM0032,78230
68CM,SC_Weekday_3_2310-SC_1111100,19618809,"Hayden + Indian School",0,,68CM0032,78229
68CM,SC_Weekday_3_2310-SC_1111100,19618810,"Hayden + Indian School",0,,68CM0032,78228
68CM,SC_Weekday_3_2310-SC_1111100,19618811,"Hayden + Indian School",0,,68CM0032,78227
68CM,SC_Weekday_3_2310-SC_1111100,19618812,"Hayden + Indian School",0,,68CM0032,78223
68CM,SC_Weekday_3_2310-SC_1111100,19618813,"Hayden + Indian School",0,,68CM0032,78222
68CM,SC_Weekday_3_2310-SC_1111100,19618814,"Hayden + Indian School",0,,68CM0032,78226
68CM,SC_Weekday_3_2310-SC_1111100,19618815,"Hayden + Indian School",0,,68CM0032,78225
68CM,SC_Weekday_3_2310-SC_1111100,19618816,"Hayden + Indian School",0,,68CM0032,78224
68CM,SC_Weekday_3_2310-SC_1111100,19618817,"Hayden + Indian School",0,,68CM0032,78221
