route_key,mode,o_zone_id,d_zone_id,o_x_coord,o_y_coord,d_x_coord,d_y_coord,total_distance_mile,total_distance_km,straight_line_distance_mile,straight_line_distance_km,distance_ratio,total_free_flow_travel_time,total_congestion_travel_time,volume,WKT_geometry
27_29_transit,transit,27,29,-122.387,37.6002,-122.402,37.7892,16.0153,25.7687,13.0848,21.0534,1.22397,35.8628,36.197,24,"LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.401642 37.789213)"
27_38_transit,transit,27,38,-122.387,37.6002,-122.407,37.7846,15.5703,25.0525,12.7935,20.5848,1.21704,34.8618,35.1301,5,"LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.407387 37.784645)"
27_42_transit,transit,27,42,-122.387,37.6002,-122.416,37.6377,3.15688,5.07941,3.05538,4.9161,1.03322,9.85311,9.85406,1,"LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.416384 37.637720)"
27_43_transit,transit,27,43,-122.387,37.6002,-122.392,37.616,1.14567,1.84339,1.12781,1.81465,1.01584,5.85215,5.85275,15,"LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.391895 37.616023)"
27_45_transit,transit,27,45,-122.387,37.6002,-122.444,37.6644,5.55155,8.93245,5.43781,8.74944,1.02092,12.854,12.8553,2,"LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.444254 37.664437)"
28_1_transit,transit,28,1,-121.891,37.4098,-122.272,37.8035,34.8588,56.0878,34.266,55.1341,1.0173,50.8622,50.8759,3,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.271589 37.803471)"
28_3_transit,transit,28,3,-121.891,37.4098,-122.269,37.8081,35.2125,56.6569,34.4233,55.3872,1.02292,51.8631,51.877,8,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
28_6_transit,transit,28,6,-121.891,37.4098,-122.27,37.8531,38.3314,61.6753,36.9843,59.5078,1.03642,59.865,59.879,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.269750 37.853069)"
28_9_transit,transit,28,9,-121.891,37.4098,-121.875,37.3685,3.00898,4.84145,2.99072,4.81207,1.00611,4.85312,4.85312,2,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.874761 37.368395,-121.874661 37.368495)"
28_11_transit,transit,28,11,-121.891,37.4098,-122.414,37.7794,42.9568,69.1175,38.3698,61.737,1.11955,65.8662,69.1688,4,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
28_13_transit,transit,28,13,-121.891,37.4098,-122.197,37.7536,29.4823,47.437,29.0641,46.7641,1.01439,39.8593,39.8698,2,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.196698 37.753604)"
28_15_transit,transit,28,15,-121.891,37.4098,-122.469,37.7063,49.1257,79.0433,37.7167,60.6861,1.30249,78.8714,82.1744,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
28_17_transit,transit,28,17,-121.891,37.4098,-122.317,37.9252,44.3868,71.4183,42.5559,68.4724,1.04302,69.8689,69.8829,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.316868 37.925205)"
28_19_transit,transit,28,19,-121.891,37.4098,-122.397,37.7928,41.6562,67.0248,38.3171,61.6522,1.08714,60.8632,64.1059,22,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
28_20_transit,transit,28,20,-121.891,37.4098,-121.977,37.5575,11.268,18.1303,11.2359,18.0785,1.00286,14.8537,14.8555,5,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-121.976605 37.557513)"
28_21_transit,transit,28,21,-121.891,37.4098,-122.224,37.7749,31.579,50.8106,31.1294,50.0873,1.01444,43.8602,43.872,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.224067 37.774873)"
28_22_transit,transit,28,22,-121.891,37.4098,-122.434,37.7333,46.4362,74.7159,37.1868,59.8335,1.24873,72.8693,76.1723,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
28_23_transit,transit,28,23,-121.891,37.4098,-122.087,37.6697,21.1268,33.993,20.9268,33.6713,1.00955,28.8565,28.8634,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.086941 37.669731)"
28_25_transit,transit,28,25,-121.891,37.4098,-122.265,37.7974,34.312,55.208,33.7196,54.2549,1.01757,47.8612,47.8742,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.265232 37.797357)"
28_26_transit,transit,28,26,-121.891,37.4098,-122.267,37.8288,36.6493,58.9687,35.5288,57.1658,1.03154,55.8641,55.878,2,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.267163 37.828814)"
28_29_transit,transit,28,29,-121.891,37.4098,-122.402,37.7892,42.0071,67.5895,38.3292,61.6717,1.09596,61.8642,65.1499,7,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
28_37_transit,transit,28,37,-121.891,37.4098,-122.299,37.9026,42.5446,68.4543,40.7145,65.5096,1.04495,66.8679,66.882,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.298895 37.902633)"
28_38_transit,transit,28,38,-121.891,37.4098,-122.407,37.7846,42.4522,68.3056,38.346,61.6987,1.10708,63.8652,67.1643,5,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
28_44_transit,transit,28,44,-121.891,37.4098,-122.057,37.6344,18.1891,29.2663,17.9937,28.9519,1.01086,24.8555,24.8612,1,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.057158 37.634363)"
28_46_transit,transit,28,46,-121.891,37.4098,-122.017,37.5908,14.4668,23.277,14.2936,22.9983,1.01212,19.8546,19.8582,4,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.017230 37.590765)"
28_47_transit,transit,28,47,-121.891,37.4098,-121.939,37.5023,6.94107,11.1682,6.92201,11.1375,1.00275,8.85282,8.85314,8,"LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.939358 37.502307)"
29_1_transit,transit,29,1,-122.402,37.7892,-122.272,37.8035,7.28785,11.7262,7.16861,11.5343,1.01663,12.8533,12.8575,21,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.271589 37.803471)"
29_2_transit,transit,29,2,-122.402,37.7892,-122.42,37.7652,2.00468,3.22552,1.93308,3.11032,1.03704,6.85341,6.88592,2,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
29_3_transit,transit,29,3,-122.402,37.7892,-122.269,37.8081,7.64152,12.2952,7.37282,11.8629,1.03644,14.8543,14.8546,15,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
29_4_transit,transit,29,4,-122.402,37.7892,-122.419,37.7524,2.88867,4.64787,2.70398,4.35071,1.0683,8.85444,8.88769,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
29_5_transit,transit,29,5,-122.402,37.7892,-121.78,37.9954,42.2806,68.0295,36.7508,59.132,1.15047,75.8649,75.8652,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.024661 38.003307,-121.944348 38.018850,-121.889111 38.016773,-121.780453 37.995315,-121.780353 37.995415)"
29_6_transit,transit,29,6,-122.402,37.7892,-122.27,37.8531,10.7605,17.3136,8.44311,13.585,1.27447,22.8562,22.9013,3,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.269750 37.853069)"
29_7_transit,transit,29,7,-122.402,37.7892,-122.448,37.7218,5.54873,8.92791,5.29159,8.51417,1.04859,13.8565,13.8905,4,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.447510 37.721758)"
29_8_transit,transit,29,8,-122.402,37.7892,-122.126,37.6969,18.0344,29.0174,16.3325,26.2791,1.1042,29.8576,29.8695,3,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.126431 37.696938)"
29_10_transit,transit,29,10,-122.402,37.7892,-122.076,37.6908,20.8457,33.5408,19.0681,30.6806,1.09322,35.8586,35.863,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.075715 37.690676,-122.075615 37.690776)"
29_11_transit,transit,29,11,-122.402,37.7892,-122.414,37.7794,0.967316,1.55641,0.949504,1.52775,1.01876,3.85238,3.86689,4,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
29_12_transit,transit,29,12,-122.402,37.7892,-122.466,37.6846,8.6412,13.9037,8.03959,12.9357,1.07483,22.8586,22.8928,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.466167 37.684642)"
29_13_transit,transit,29,13,-122.402,37.7892,-122.197,37.7536,12.5425,20.1808,11.4605,18.4399,1.09441,22.8554,22.862,5,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.196698 37.753604)"
29_14_transit,transit,29,14,-122.402,37.7892,-122.029,37.9738,26.604,42.8059,23.9857,38.593,1.10916,43.8609,43.8653,4,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.029126 37.973773)"
29_15_transit,transit,29,15,-122.402,37.7892,-122.469,37.7063,7.13622,11.4822,6.80853,10.9549,1.04813,17.8575,17.8917,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
29_16_transit,transit,29,16,-122.402,37.7892,-122.268,37.8701,11.9421,19.2149,9.18572,14.7798,1.30008,24.8572,24.9028,7,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.268078 37.870117)"
29_17_transit,transit,29,17,-122.402,37.7892,-122.317,37.9252,16.8158,27.0566,10.4727,16.8505,1.60569,32.8601,32.9058,3,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.316868 37.925205)"
29_19_transit,transit,29,19,-122.402,37.7892,-122.397,37.7928,0.368538,0.592978,0.35085,0.564518,1.05041,1.85135,1.85403,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.397080 37.792789)"
29_21_transit,transit,29,21,-122.402,37.7892,-122.224,37.7749,10.4458,16.8072,9.74756,15.6838,1.07163,18.8544,18.8596,5,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.224067 37.774873)"
29_22_transit,transit,29,22,-122.402,37.7892,-122.434,37.7333,4.44669,7.15473,4.24034,6.8227,1.04866,11.8555,11.8893,2,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
29_24_transit,transit,29,24,-122.402,37.7892,-122.125,37.8932,18.2215,29.3185,16.7357,26.9277,1.08878,31.8581,31.8584,2,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.124644 37.893220)"
29_25_transit,transit,29,25,-122.402,37.7892,-122.265,37.7974,7.71277,12.4099,7.46921,12.018,1.03261,14.8533,14.8575,4,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.265232 37.797357)"
29_26_transit,transit,29,26,-122.402,37.7892,-122.267,37.8288,9.07831,14.607,7.83434,12.6055,1.15878,18.8553,18.8555,5,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.267163 37.828814)"
29_30_transit,transit,29,30,-122.402,37.7892,-122.284,37.874,12.8263,20.6375,8.71241,14.0183,1.47219,26.8582,26.9039,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.283508 37.874032)"
29_33_transit,transit,29,33,-122.402,37.7892,-122.184,37.8785,14.8428,23.8821,13.3972,21.5561,1.10791,26.8572,26.8574,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.183717 37.878503)"
29_35_transit,transit,29,35,-122.402,37.7892,-122.056,37.9285,23.1468,37.2433,21.1675,34.0584,1.09351,38.86,38.8644,5,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.056015 37.928463)"
29_37_transit,transit,29,37,-122.402,37.7892,-122.299,37.9026,14.9736,24.0926,9.63536,15.5033,1.55403,30.8591,30.9048,3,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.298895 37.902633)"
29_38_transit,transit,29,38,-122.402,37.7892,-122.407,37.7846,0.46271,0.7445,0.445003,0.716009,1.03979,2.85136,2.87411,2,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
29_39_transit,transit,29,39,-122.402,37.7892,-122.353,37.9368,18.9422,30.478,10.5365,16.9533,1.79776,37.861,37.9068,1,"LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.353104 37.936695,-122.353004 37.936795)"
