path_id,service_route_id,o_zone_id,d_zone_id,unique_route_id,agent_type,demand_period,toll,travel_time,distance,link_sequence,node_sequence,geometry,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,seed_od_volume,target_od_volume,final_est_od_volume,volume
97,2,1,50,3,transit,AM,0,2.42244,2103.63,3;386;526,1;53;125;50,,0.0821884,1;53;125;50,3;386;526,1.30742,2.10363,2.42243,2.42244,229_915,5,0,5,0.410942
98,1,1,50,2,transit,AM,0,2.42244,2103.63,2;384;524,1;52;124;50,,0.143564,1;52;124;50,2;384;524,1.30742,2.10363,2.42243,2.42244,227_910,5,0,5,0.717818
99,0,1,50,1,transit,AM,0,2.42245,2103.63,1;382;522,1;51;123;50,,0.617998,1;51;123;50,1;382;522,1.30742,2.10363,2.42243,2.42245,225_905,5,0,5,3.08999
100,2,2,1,3,transit,AM,0,16.0776,14920.1,20;612;638;717;684;660;747;605,2;169;183;223;206;194;238;166;1,,0.0558212,2;169;183;223;206;194;238;166;1,20;612;638;717;684;660;747;605,9.27291,14.9201,16.0776,16.0776,1382_4683,5,0,5,0.279106
101,1,2,1,2,transit,AM,0,16.0776,14920.1,19;610;636;715;682;658;745;603,2;168;182;222;205;193;237;165;1,,0.738315,2;168;182;222;205;193;237;165;1,19;610;636;715;682;658;745;603,9.27291,14.9201,16.0776,16.0776,1375_4668,5,0,5,3.69157
102,0,2,1,1,transit,AM,0,16.0776,14920.1,18;608;634;713;680;656;743;601,2;167;181;221;204;192;236;164;1,,0.205864,2;167;181;221;204;192;236;164;1,18;608;634;713;680;656;743;601,9.27291,14.9201,16.0776,16.0776,1368_4653,5,0,5,1.02932
103,2,2,3,3,transit,AM,0,16.6838,15489.1,20;612;638;717;684;660;747;606;617,2;169;183;223;206;194;238;166;172;3,,0.0558212,2;169;183;223;206;194;238;166;172;3,20;612;638;717;684;660;747;606;617,9.62651,15.4891,16.6837,16.6838,1556_5301,10,0,10,0.558212
104,1,2,3,2,transit,AM,0,16.6837,15489.1,19;610;636;715;682;658;745;604;615,2;168;182;222;205;193;237;165;171;3,,0.738315,2;168;182;222;205;193;237;165;171;3,19;610;636;715;682;658;745;604;615,9.62651,15.4891,16.6837,16.6837,1548_5284,10,0,10,7.38315
105,0,2,3,1,transit,AM,0,16.6837,15489.1,18;608;634;713;680;656;743;602;613,2;167;181;221;204;192;236;164;170;3,,0.205864,2;167;181;221;204;192;236;164;170;3,18;608;634;713;680;656;743;602;613,9.62651,15.4891,16.6837,16.6837,1540_5267,10,0,10,2.05864
106,5,2,4,6,transit,AM,0,1.72648,1450.38,22;902;905,2;318;320;4,,0.233704,2;318;320;4,22;902;905,0.901418,1.45038,1.72648,1.72648,644_1829,3,0,3,0.701111
107,4,2,4,5,transit,AM,0,1.72648,1450.38,21;900;903,2;317;319;4,,0.0239468,2;317;319;4,21;900;903,0.901418,1.45038,1.72648,1.72648,642_1824,3,0,3,0.0718403
108,3,2,4,4,transit,AM,0,1.72648,1450.38,16;529;530,2;126;127;4,,0.487167,2;126;127;4,16;529;530,0.901418,1.45038,1.72648,1.72648,259_1075,3,0,3,1.4615
109,2,2,4,3,transit,AM,0,1.72648,1450.38,15;392;403,2;56;62;4,,0.0558212,2;56;62;4,15;392;403,0.901418,1.45038,1.72648,1.72648,124_810,3,0,3,0.167464
110,1,2,4,2,transit,AM,0,1.72648,1450.38,14;390;401,2;55;61;4,,0.0685305,2;55;61;4,14;390;401,0.901418,1.45038,1.72648,1.72648,122_805,3,0,3,0.205592
111,0,2,4,1,transit,AM,0,1.72648,1450.38,13;388;399,2;54;60;4,,0.130831,2;54;60;4,13;388;399,0.901418,1.45038,1.72648,1.72648,120_800,3,0,3,0.392493
112,0,2,6,1,transit,AM,0,22.0293,20506.4,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1083,2;408;413;425;422;418;430;407;409;420;411;6,,1,2;408;413;425;422;418;430;407;409;420;411;6,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1083,12.7448,20.5064,22.0293,22.0293,4171_10970,1,0,1,1
113,4,2,7,5,transit,AM,0,6.28562,5729.51,21;900;904;938;907,2;317;319;337;321;7,,0.0239468,2;317;319;337;321;7,21;900;904;938;907,3.56091,5.72951,6.28562,6.28562,1303_3670,14,0,14,0.335255
114,2,2,7,3,transit,AM,0,6.28562,5729.51,15;392;404;448;411,2;56;62;84;66;7,,0.0558212,2;56;62;84;66;7,15;392;404;448;411,3.56091,5.72951,6.28562,6.28562,277_1670,14,0,14,0.781497
115,1,2,7,2,transit,AM,0,6.28562,5729.51,14;390;402;446;409,2;55;61;83;65;7,,0.0685305,2;55;61;83;65;7,14;390;402;446;409,3.56091,5.72951,6.28562,6.28562,273_1661,14,0,14,0.959427
116,5,2,7,6,transit,AM,0,6.28562,5729.51,22;902;906;940;909,2;318;320;338;322;7,,0.233704,2;318;320;338;322;7,22;902;906;940;909,3.56091,5.72951,6.28562,6.28562,1307_3679,14,0,14,3.27185
117,3,2,7,4,transit,AM,0,6.28562,5729.51,16;529;531;550;532,2;126;127;137;128;7,,0.487167,2;126;127;137;128;7,16;529;531;550;532,3.56091,5.72951,6.28562,6.28562,527_2158,14,0,14,6.82034
118,0,2,7,1,transit,AM,0,6.28562,5729.51,13;388;400;444;407,2;54;60;82;64;7,,0.130831,2;54;60;82;64;7,13;388;400;444;407,3.56091,5.72951,6.28562,6.28562,269_1652,14,0,14,1.83163
119,0,2,9,1,transit,AM,0,80.7107,75583.5,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1008;984,2;356;362;375;374;365;382;371;368;363;376;359;370;377;379;367;381;373;361;9,,1,2;356;362;375;374;365;382;371;368;363;376;359;370;377;379;367;381;373;361;9,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1008;984,46.9754,75.5835,80.7107,80.7107,6670_18061,1,0,1,1
120,4,2,11,5,transit,AM,0,1.98932,1697.09,25;1078;1087,2;408;413;11,,0.180197,2;408;413;11,25;1078;1087,1.05475,1.69709,1.98932,1.98932,834_2190,7,0,7,1.26138
121,3,2,11,4,transit,AM,0,1.98932,1697.09,23;976;985,2;356;362;11,,0.487167,2;356;362;11,23;976;985,1.05475,1.69709,1.98932,1.98932,731_1984,7,0,7,3.41017
122,5,2,11,6,transit,AM,0,1.98932,1697.09,18;608;633,2;167;181;11,,0.0510864,2;167;181;11,18;608;633,1.05475,1.69709,1.98932,1.98932,361_1259,7,0,7,0.357605
123,1,2,11,2,transit,AM,0,1.98932,1697.09,19;610;635,2;168;182;11,,0.0948977,2;168;182;11,19;610;635,1.05475,1.69709,1.98932,1.98932,363_1264,7,0,7,0.664284
124,2,2,11,3,transit,AM,0,1.98933,1697.09,20;612;637,2;169;183;11,,0.0558212,2;169;183;11,20;612;637,1.05475,1.69709,1.98932,1.98933,365_1269,7,0,7,0.390748
125,0,2,11,1,transit,AM,0,1.98932,1697.09,17;564;573,2;144;149;11,,0.130831,2;144;149;11,17;564;573,1.05475,1.69709,1.98932,1.98932,306_1154,7,0,7,0.915817
126,6,2,12,4,transit,AM,0,11.5859,10704.2,24;1030;1034;1052;1038;1044;1041,2;384;386;395;388;391;390;12,,0.182617,2;384;386;395;388;391;390;12,24;1030;1034;1052;1038;1044;1041,6.65272,10.7042,11.5859,11.5859,2348_6263,4,0,4,0.730469
127,2,2,12,3,transit,AM,0,11.5859,10704.2,15;392;404;448;412;436;423,2;56;62;84;66;78;72;12,,0.0558212,2;56;62;84;66;78;72;12,15;392;404;448;412;436;423,6.65272,10.7042,11.5859,11.5859,432_2530,4,0,4,0.223285
128,1,2,12,2,transit,AM,0,11.5859,10704.2,14;390;402;446;410;434;421,2;55;61;83;65;77;71;12,,0.143564,2;55;61;83;65;77;71;12,14;390;402;446;410;434;421,6.65272,10.7042,11.5859,11.5859,426_2517,4,0,4,0.574255
129,0,2,12,1,transit,AM,0,11.5859,10704.2,13;388;400;444;408;432;419,2;54;60;82;64;76;70;12,,0.617998,2;54;60;82;64;76;70;12,13;388;400;444;408;432;419,6.65272,10.7042,11.5859,11.5859,420_2504,4,0,4,2.47199
130,1,2,13,2,transit,AM,0,25.0836,23373,23;976;986;1012;1010;992;1026;1004;998;987,2;356;362;375;374;365;382;371;368;363;13,,0.611519,2;356;362;375;374;365;382;371;368;363;13,23;976;986;1012;1010;992;1026;1004;998;987,14.5264,23.373,25.0836,25.0836,3331_9014,6,0,6,3.66911
131,0,2,13,1,transit,AM,0,25.0836,23373,17;564;574;591;589;581;597;587;583;575,2;144;149;158;157;153;161;156;154;150;13,,0.388481,2;144;149;158;157;153;161;156;154;150;13,17;564;574;591;589;581;597;587;583;575,14.5264,23.373,25.0836,25.0836,1397_5258,6,0,6,2.33089
132,1,2,14,2,transit,AM,0,49.1838,45993.2,19;610;636;715;682;658;745;604;616;676;721;694;670;739;704;645,2;168;182;222;205;193;237;165;171;202;225;211;199;234;216;187;14,,0.794136,2;168;182;222;205;193;237;165;171;202;225;211;199;234;216;187;14,19;610;636;715;682;658;745;604;616;676;721;694;670;739;704;645,28.5849,45.9932,49.1838,49.1838,3033_10134,1,0,1,0.794136
133,0,2,14,1,transit,AM,0,49.1838,45993.2,18;608;634;713;680;656;743;602;614;674;719;692;668;737;702;643,2;167;181;221;204;192;236;164;170;201;224;210;198;233;215;186;14,,0.205864,2;167;181;221;204;192;236;164;170;201;224;210;198;233;215;186;14,18;608;634;713;680;656;743;602;614;674;719;692;668;737;702;643,28.5849,45.9932,49.1838,49.1838,3018_10103,1,0,1,0.205864
134,5,2,15,6,transit,AM,0,9.00646,8283.23,22;902;906;940;910;926,2;318;320;338;322;331;15,,0.233704,2;318;320;338;322;331;15,22;902;906;940;910;926,5.14806,8.28323,9.00646,9.00646,1646_4606,11,0,11,2.57074
135,4,2,15,5,transit,AM,0,9.00646,8283.23,21;900;904;938;908;925,2;317;319;337;321;330;15,,0.0239468,2;317;319;337;321;330;15,21;900;904;938;908;925,5.14806,8.28323,9.00646,9.00646,1641_4596,11,0,11,0.263414
136,3,2,15,4,transit,AM,0,9.00646,8283.23,16;529;531;550;533;542,2;126;127;137;128;133;15,,0.487167,2;126;127;137;128;133;15,16;529;531;550;533;542,5.14806,8.28323,9.00646,9.00646,668_2701,11,0,11,5.35884
137,2,2,15,3,transit,AM,0,9.00646,8283.23,15;392;404;448;412;435,2;56;62;84;66;78;15,,0.0558212,2;56;62;84;66;78;15,15;392;404;448;412;435,5.14806,8.28323,9.00646,9.00646,363_2106,11,0,11,0.614033
138,1,2,15,2,transit,AM,0,9.00646,8283.23,14;390;402;446;410;433,2;55;61;83;65;77;15,,0.0685305,2;55;61;83;65;77;15,14;390;402;446;410;433,5.14806,8.28323,9.00646,9.00646,358_2095,11,0,11,0.753836
139,0,2,15,1,transit,AM,0,9.00646,8283.23,13;388;400;444;408;431,2;54;60;82;64;76;15,,0.130831,2;54;60;82;64;76;15,13;388;400;444;408;431,5.14806,8.28323,9.00646,9.00646,353_2084,11,0,11,1.43914
140,0,2,16,1,transit,AM,0,24.0546,22407.3,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1093,2;408;413;425;422;418;430;407;409;420;411;416;16,,1,2;408;413;425;422;418;430;407;409;420;411;416;16,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1093,13.9262,22.4073,24.0546,24.0546,4597_12064,7,0,7,7
141,0,2,17,1,transit,AM,0,32.4077,30247.3,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1095,2;408;413;425;422;418;430;407;409;420;411;416;423;424;417;17,,1,2;408;413;425;422;418;430;407;409;420;411;416;423;424;417;17,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1095,18.7988,30.2473,32.4077,32.4077,5862_15378,1,0,1,1
142,0,2,18,1,transit,AM,0,55.8953,52292.3,17;564;574;591;589;581;597;587;583;576;593;570;572;595;579,2;144;149;158;157;153;161;156;154;150;159;147;148;160;152;18,,1,2;144;149;158;157;153;161;156;154;150;159;147;148;160;152;18,17;564;574;591;589;581;597;587;583;576;593;570;572;595;579,32.4999,52.2923,55.8953,55.8953,2168_8168,4,0,4,4
143,5,2,19,5,transit,AM,0,4.21847,3789.34,18;608;634;713;680;655,2;167;181;221;204;192;19,,0.0510864,2;167;181;221;204;192;19,18;608;634;713;680;655,2.35509,3.78934,4.21847,4.21847,986_3308,51,0,51,2.60541
144,4,2,19,4,transit,AM,0,4.21847,3789.34,25;1078;1088;1112;1106;1097,2;408;413;425;422;418;19,,0.0239468,2;408;413;425;422;418;19,25;1078;1088;1112;1106;1097,2.35509,3.78934,4.21847,4.21847,2107_5506,51,0,51,1.22128
145,2,2,19,3,transit,AM,0,4.21847,3789.34,23;976;986;1012;1010;991,2;356;362;375;374;365;19,,0.0558212,2;356;362;375;374;365;19,23;976;986;1012;1010;991,2.35509,3.78934,4.21847,4.21847,1853_4998,51,0,51,2.84688
146,1,2,19,2,transit,AM,0,4.21847,3789.34,19;610;636;715;682;657,2;168;182;222;205;193;19,,0.582065,2;168;182;222;205;193;19,19;610;636;715;682;657,2.35509,3.78934,4.21847,4.21847,991_3319,51,0,51,29.6853
147,0,2,19,1,transit,AM,0,4.21847,3789.34,17;564;574;591;589;580,2;144;149;158;157;153;19,,0.287081,2;144;149;158;157;153;19,17;564;574;591;589;580,2.35509,3.78934,4.21847,4.21847,782_2915,51,0,51,14.6411
148,0,2,20,1,transit,AM,0,56.3015,52673.5,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;995,2;356;362;375;374;365;382;371;368;363;376;359;370;377;379;367;20,,1,2;356;362;375;374;365;382;371;368;363;376;359;370;377;379;367;20,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;995,32.7368,52.6735,56.3015,56.3015,5566_15044,1,0,1,1
149,1,2,21,2,transit,AM,0,21.49,20000.1,23;976;986;1012;1010;992;1026;1004;997,2;356;362;375;374;365;382;371;368;21,,0.611519,2;356;362;375;374;365;382;371;368;21,23;976;986;1012;1010;992;1026;1004;997,12.4301,20.0001,21.49,21.49,2976_8026,3,0,3,1.83456
150,0,2,21,1,transit,AM,0,21.49,20000.1,17;564;574;591;589;581;597;587;582,2;144;149;158;157;153;161;156;154;21,,0.388481,2;144;149;158;157;153;161;156;154;21,17;564;574;591;589;581;597;587;582,12.4301,20.0001,21.49,21.49,1255_4682,3,0,3,1.16544
151,5,2,22,6,transit,AM,0,4.39681,3956.71,22;902;906;939,2;318;320;338;22,,0.233704,2;318;320;338;22,22;902;906;939,2.45911,3.95671,4.39681,4.39681,1000_2769,10,0,10,2.33704
152,4,2,22,5,transit,AM,0,4.39681,3956.71,21;900;904;937,2;317;319;337;22,,0.0239468,2;317;319;337;22,21;900;904;937,2.45911,3.95671,4.39681,4.39681,997_2762,10,0,10,0.239468
153,3,2,22,4,transit,AM,0,4.39681,3956.71,16;529;531;549,2;126;127;137;22,,0.487167,2;126;127;137;22,16;529;531;549,2.45911,3.95671,4.39681,4.39681,414_1625,10,0,10,4.87167
154,2,2,22,3,transit,AM,0,4.39681,3956.71,15;392;404;447,2;56;62;84;22,,0.0558212,2;56;62;84;22,15;392;404;447,2.45911,3.95671,4.39681,4.39681,226_1258,10,0,10,0.558212
155,1,2,22,2,transit,AM,0,4.39681,3956.71,14;390;402;445,2;55;61;83;22,,0.0685305,2;55;61;83;22,14;390;402;445,2.45911,3.95671,4.39681,4.39681,223_1251,10,0,10,0.685305
156,0,2,22,1,transit,AM,0,4.39681,3956.71,13;388;400;443,2;54;60;82;22,,0.130831,2;54;60;82;22,13;388;400;443,2.45911,3.95671,4.39681,4.39681,220_1244,10,0,10,1.30831
157,0,2,23,1,transit,AM,0,39.4043,36814.1,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1001,2;356;362;375;374;365;382;371;368;363;376;359;370;23,,1,2;356;362;375;374;365;382;371;368;363;376;359;370;23,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1001,22.8801,36.8141,39.4043,39.4043,4446_12012,2,0,2,2
158,1,2,24,2,transit,AM,0,34.817,32508.7,19;610;636;715;682;658;745;604;616;676;721;694;669,2;168;182;222;205;193;237;165;171;202;225;211;199;24,,0.794136,2;168;182;222;205;193;237;165;171;202;225;211;199;24,19;610;636;715;682;658;745;604;616;676;721;694;669,20.2043,32.5087,34.817,34.817,2406_8045,1,0,1,0.794136
159,0,2,24,1,transit,AM,0,34.817,32508.7,18;608;634;713;680;656;743;602;614;674;719;692;667,2;167;181;221;204;192;236;164;170;201;224;210;198;24,,0.205864,2;167;181;221;204;192;236;164;170;201;224;210;198;24,18;608;634;713;680;656;743;602;614;674;719;692;667,20.2043,32.5087,34.817,34.817,2394_8020,1,0,1,0.205864
160,1,2,26,2,transit,AM,0,19.1463,17800.4,19;610;636;715;682;658;745;604;616;675,2;168;182;222;205;193;237;165;171;202;26,,0.794136,2;168;182;222;205;193;237;165;171;202;26,19;610;636;715;682;658;745;604;616;675,11.063,17.8004,19.1463,19.1463,1773_5960,7,0,7,5.55895
161,0,2,26,1,transit,AM,0,19.1463,17800.4,18;608;634;713;680;656;743;602;614;673,2;167;181;221;204;192;236;164;170;201;26,,0.205864,2;167;181;221;204;192;236;164;170;201;26,18;608;634;713;680;656;743;602;614;673,11.063,17.8004,19.1463,19.1463,1764_5941,7,0,7,1.44105
162,0,2,27,1,transit,AM,0,24.2246,22566.7,24;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055,2;384;386;395;388;391;390;405;403;404;397;27,,1,2;384;386;395;388;391;390;405;403;404;397;27,24;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055,14.0253,22.5667,24.2246,24.2246,3972_10527,6,0,6,6
163,0,2,28,1,transit,AM,0,75.5838,70771.5,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1007,2;356;362;375;374;365;382;371;368;363;376;359;370;377;379;367;381;373;28,,1,2;356;362;375;374;365;382;371;368;363;376;359;370;377;379;367;381;373;28,23;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1024;1007,43.9847,70.7715,75.5838,75.5838,6328_17076,1,0,1,1
164,5,2,29,5,transit,AM,0,3.61702,3224.83,18;608;634;713;679,2;167;181;221;204;29,,0.0510864,2;167;181;221;204;29,18;608;634;713;679,2.00425,3.22483,3.61702,3.61702,804_2652,53,0,53,2.70758
165,2,2,29,3,transit,AM,0,3.61702,3224.83,23;976;986;1012;1009,2;356;362;375;374;29,,0.0558212,2;356;362;375;374;29,23;976;986;1012;1009,2.00425,3.22483,3.61702,3.61702,1498_4006,53,0,53,2.95852
166,1,2,29,2,transit,AM,0,3.61702,3224.83,19;610;636;715;681,2;168;182;222;205;29,,0.582065,2;168;182;222;205;29,19;610;636;715;681,2.00425,3.22483,3.61702,3.61702,808_2661,53,0,53,30.8494
167,4,2,29,4,transit,AM,0,3.61702,3224.83,25;1078;1088;1112;1105,2;408;413;425;422;29,,0.180197,2;408;413;425;422;29,25;1078;1088;1112;1105,2.00425,3.22483,3.61702,3.61702,1699_4408,53,0,53,9.55043
168,0,2,29,1,transit,AM,0,3.61702,3224.83,17;564;574;591;588,2;144;149;158;157;29,,0.130831,2;144;149;158;157;29,17;564;574;591;588,2.00425,3.22483,3.61702,3.61702,639_2334,53,0,53,6.93404
169,1,2,31,2,transit,AM,0,52.7196,49311.8,19;610;636;715;682;658;745;604;616;676;721;694;670;739;704;646;687,2;168;182;222;205;193;237;165;171;202;225;211;199;234;216;187;208;31,,0.794136,2;168;182;222;205;193;237;165;171;202;225;211;199;234;216;187;208;31,19;610;636;715;682;658;745;604;616;676;721;694;670;739;704;646;687,30.6475,49.3118,52.7196,52.7196,3258_10822,1,0,1,0.794136
170,0,2,31,1,transit,AM,0,52.7196,49311.8,18;608;634;713;680;656;743;602;614;674;719;692;668;737;702;644;685,2;167;181;221;204;192;236;164;170;201;224;210;198;233;215;186;207;31,,0.205864,2;167;181;221;204;192;236;164;170;201;224;210;198;233;215;186;207;31,18;608;634;713;680;656;743;602;614;674;719;692;668;737;702;644;685,30.6475,49.3118,52.7196,52.7196,3242_10789,1,0,1,0.205864
171,1,2,33,2,transit,AM,0,29.0262,27073.5,19;610;636;715;682;658;745;604;616;676;721;693,2;168;182;222;205;193;237;165;171;202;225;211;33,,0.794136,2;168;182;222;205;193;237;165;171;202;225;211;33,19;610;636;715;682;658;745;604;616;676;721;693,16.8263,27.0735,29.0262,29.0262,2216_7375,1,0,1,0.794136
172,0,2,33,1,transit,AM,0,29.0262,27073.5,18;608;634;713;680;656;743;602;614;674;719;691,2;167;181;221;204;192;236;164;170;201;224;210;33,,0.205864,2;167;181;221;204;192;236;164;170;201;224;210;33,18;608;634;713;680;656;743;602;614;674;719;691,16.8263,27.0735,29.0262,29.0262,2205_7352,1,0,1,0.205864
173,5,2,38,6,transit,AM,0,2.85417,2508.83,18;608;634;712,2;167;181;221;38,,0.0510864,2;167;181;221;38,18;608;634;712,1.55925,2.50883,2.85417,2.85417,609_1972,18,0,18,0.919556
174,4,2,38,5,transit,AM,0,2.85417,2508.83,25;1078;1088;1111,2;408;413;425;38,,0.180197,2;408;413;425;38,25;1078;1088;1111,1.55925,2.50883,2.85417,2.85417,1286_3302,18,0,18,3.24354
175,3,2,38,4,transit,AM,0,2.85417,2508.83,23;976;986;1011,2;356;362;375;38,,0.487167,2;356;362;375;38,23;976;986;1011,1.55925,2.50883,2.85417,2.85417,1133_2996,18,0,18,8.769
176,2,2,38,3,transit,AM,0,2.85418,2508.83,20;612;638;716,2;169;183;223;38,,0.0558212,2;169;183;223;38,20;612;638;716,1.55925,2.50883,2.85417,2.85418,615_1986,18,0,18,1.00478
177,1,2,38,2,transit,AM,0,2.85417,2508.83,19;610;636;714,2;168;182;222;38,,0.0948977,2;168;182;222;38,19;610;636;714,1.55925,2.50883,2.85417,2.85417,612_1979,18,0,18,1.70816
178,0,2,38,1,transit,AM,0,2.85417,2508.83,17;564;574;590,2;144;149;158;38,,0.130831,2;144;149;158;38,17;564;574;590,1.55925,2.50883,2.85417,2.85417,491_1745,18,0,18,2.35496
179,0,2,39,1,transit,AM,0,36.0521,33667.9,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1096;1113,2;408;413;425;422;418;430;407;409;420;411;416;423;424;417;426;39,,1,2;408;413;425;422;418;430;407;409;420;411;416;423;424;417;426;39,25;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1096;1113,20.9247,33.6679,36.0521,36.0521,6310_16492,1,0,1,1
180,1,2,40,2,transit,AM,0,21.5531,20059.4,19;610;636;715;682;658;745;604;616;676;720,2;168;182;222;205;193;237;165;171;202;225;40,,0.794136,2;168;182;222;205;193;237;165;171;202;225;40,19;610;636;715;682;658;745;604;616;676;720,12.467,20.0594,21.5531,21.5531,2012_6681,1,0,1,0.794136
181,0,2,40,1,transit,AM,0,21.5531,20059.4,18;608;634;713;680;656;743;602;614;674;718,2;167;181;221;204;192;236;164;170;201;224;40,,0.205864,2;167;181;221;204;192;236;164;170;201;224;40,18;608;634;713;680;656;743;602;614;674;718,12.467,20.0594,21.5531,21.5531,2002_6660,1,0,1,0.205864
182,1,2,41,2,transit,AM,0,30.138,28117,23;976;986;1012;1010;992;1026;1004;998;988;1013,2;356;362;375;374;365;382;371;368;363;376;41,,0.611519,2;356;362;375;374;365;382;371;368;363;376;41,23;976;986;1012;1010;992;1026;1004;998;988;1013,17.4748,28.117,30.138,30.138,3735_10028,1,0,1,0.611519
183,0,2,41,1,transit,AM,0,30.138,28117,17;564;574;591;589;581;597;587;583;576;592,2;144;149;158;157;153;161;156;154;150;159;41,,0.388481,2;144;149;158;157;153;161;156;154;150;159;41,17;564;574;591;589;581;597;587;583;576;592,17.4748,28.117,30.138,30.138,1584_5851,1,0,1,0.388481
184,6,2,42,4,transit,AM,0,18.8442,17516.7,24;1030;1034;1052;1038;1044;1042;1072;1066,2;384;386;395;388;391;390;405;403;42,,0.0263672,2;384;386;395;388;391;390;405;403;42,24;1030;1034;1052;1038;1044;1042;1072;1066,10.8867,17.5167,18.8442,18.8442,3186_8402,7,0,7,0.18457
185,2,2,42,3,transit,AM,0,18.8442,17516.7,15;392;404;448;412;436;424;515;505,2;56;62;84;66;78;72;119;113;42,,0.0558212,2;56;62;84;66;78;72;119;113;42,15;392;404;448;412;436;424;515;505,10.8867,17.5167,18.8442,18.8442,694_3551,7,0,7,0.390748
186,1,2,42,2,transit,AM,0,18.8442,17516.7,14;390;402;446;410;434;422;513;503,2;55;61;83;65;77;71;118;112;42,,0.143564,2;55;61;83;65;77;71;118;112;42,14;390;402;446;410;434;422;513;503,10.8867,17.5167,18.8442,18.8442,686_3534,7,0,7,1.00495
187,0,2,42,1,transit,AM,0,18.8442,17516.7,13;388;400;444;408;432;420;511;501,2;54;60;82;64;76;70;117;111;42,,0.774248,2;54;60;82;64;76;70;117;111;42,13;388;400;444;408;432;420;511;501,10.8867,17.5167,18.8442,18.8442,678_3517,7,0,7,5.41974
188,2,2,43,3,transit,AM,0,22.2912,20752,15;392;404;448;412;436;424;515;506;509,2;56;62;84;66;78;72;119;113;116;43,,0.0558212,2;56;62;84;66;78;72;119;113;116;43,15;392;404;448;412;436;424;515;506;509,12.8975,20.752,22.2912,22.2912,811_4061,9,0,9,0.502391
189,1,2,43,2,transit,AM,0,22.2912,20752,14;390;402;446;410;434;422;513;504;508,2;55;61;83;65;77;71;118;112;115;43,,0.143564,2;55;61;83;65;77;71;118;112;115;43,14;390;402;446;410;434;422;513;504;508,12.8975,20.752,22.2912,22.2912,802_4043,9,0,9,1.29207
190,0,2,43,1,transit,AM,0,22.2912,20752,13;388;400;444;408;432;420;511;502;507,2;54;60;82;64;76;70;117;111;114;43,,0.800615,2;54;60;82;64;76;70;117;111;114;43,13;388;400;444;408;432;420;511;502;507,12.8975,20.752,22.2912,22.2912,793_4025,9,0,9,7.20554
191,6,2,45,4,transit,AM,0,14.7399,13664.5,24;1030;1034;1052;1038;1044;1042;1071,2;384;386;395;388;391;390;405;45,,0.182617,2;384;386;395;388;391;390;405;45,24;1030;1034;1052;1038;1044;1042;1071,8.49255,13.6645,14.7399,14.7399,2786_7335,3,0,3,0.547852
192,2,2,45,3,transit,AM,0,14.7399,13664.5,15;392;404;448;412;436;424;514,2;56;62;84;66;78;72;119;45,,0.0558212,2;56;62;84;66;78;72;119;45,15;392;404;448;412;436;424;514,8.49255,13.6645,14.7399,14.7399,584_3045,3,0,3,0.167464
