route_key,mode,o_zone_id,d_zone_id,volume,total_distance_mile,total_distance_km,straight_line_distance_mile,straight_line_distance_km,distance_ratio,total_free_flow_travel_time,total_congestion_travel_time,google_maps_http_link,WKT_geometry
38_15_transit,transit,38,15,14,6.69113,10.766,6.37408,10.2559,1.04974,15.8565,15.8679,"https://www.google.com/maps/dir/37.784645,-122.407387/37.706304,-122.468994/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
38_16_transit,transit,38,16,12,12.3872,19.9311,9.62695,15.4898,1.28672,25.8582,25.9697,"https://www.google.com/maps/dir/37.784645,-122.407387/37.870117,-122.268078/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.268078 37.870117)"
38_22_transit,transit,38,22,14,4.0016,6.43857,3.82682,6.15735,1.04567,9.85449,9.86552,"https://www.google.com/maps/dir/37.784645,-122.407387/37.733269,-122.433557/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
38_43_transit,transit,38,43,21,14.4422,23.2375,11.6815,18.7956,1.23633,31.8607,31.8723,"https://www.google.com/maps/dir/37.784645,-122.407387/37.616023,-122.391895/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.391895 37.616023)"
38_50_transit,transit,38,50,11,6.44286,10.3666,6.28647,10.1149,1.02488,10.8533,10.9502,"https://www.google.com/maps/dir/37.784645,-122.407387/37.804923,-122.295144/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.295144 37.804923)"
39_1_transit,transit,39,1,19,11.6719,18.7802,10.2264,16.4542,1.14136,24.858,34.3877,"https://www.google.com/maps/dir/37.936795,-122.353004/37.803471,-122.271589/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
39_2_transit,transit,39,2,16,20.9292,33.6751,12.4045,19.9588,1.68723,43.8641,61.6672,"https://www.google.com/maps/dir/37.936795,-122.353004/37.765176,-122.419755/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
39_4_transit,transit,39,4,31,21.8132,35.0975,13.2311,21.2888,1.64863,45.8651,63.6703,"https://www.google.com/maps/dir/37.936795,-122.353004/37.752422,-122.418518/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
39_11_transit,transit,39,11,34,19.8919,32.006,11.3675,18.2903,1.74989,41.863,59.6605,"https://www.google.com/maps/dir/37.936795,-122.353004/37.779450,-122.413879/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
39_16_transit,transit,39,16,40,7.01764,11.2914,6.53163,10.5094,1.07441,13.8538,13.9402,"https://www.google.com/maps/dir/37.936795,-122.353004/37.870117,-122.268078/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.268078 37.870117)"
39_19_transit,transit,39,19,41,18.5913,29.9133,10.2363,16.4702,1.81621,36.86,54.2369,"https://www.google.com/maps/dir/37.936795,-122.353004/37.792789,-122.397080/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
39_26_transit,transit,39,26,16,9.88148,15.8993,8.80785,14.1718,1.12189,18.8559,18.9611,"https://www.google.com/maps/dir/37.936795,-122.353004/37.828814,-122.267163/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.267163 37.828814)"
39_29_transit,transit,39,29,39,18.9422,30.478,10.5365,16.9533,1.79776,37.861,55.479,"https://www.google.com/maps/dir/37.936795,-122.353004/37.789213,-122.401642/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
39_38_transit,transit,39,38,37,19.3873,31.1941,10.9232,17.5755,1.77487,39.862,57.6123,"https://www.google.com/maps/dir/37.936795,-122.353004/37.784645,-122.407387/","LINESTRING(-122.353004 37.936795,-122.353104 37.936695,-122.316968 37.925105,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
40_11_transit,transit,40,11,34,11.4323,18.3946,9.95844,16.0231,1.148,25.8583,28.2399,"https://www.google.com/maps/dir/37.844795,-122.251271/37.779450,-122.413879/","LINESTRING(-122.251271 37.844795,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
40_19_transit,transit,40,19,94,10.1317,16.3019,8.73203,14.0498,1.16029,20.8552,23.1568,"https://www.google.com/maps/dir/37.844795,-122.251271/37.792789,-122.397080/","LINESTRING(-122.251271 37.844795,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
40_29_transit,transit,40,29,60,10.4826,16.8665,9.06166,14.5802,1.15681,21.8562,24.2068,"https://www.google.com/maps/dir/37.844795,-122.251271/37.789213,-122.401642/","LINESTRING(-122.251271 37.844795,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
40_38_transit,transit,40,38,25,10.9277,17.5827,9.48091,15.2548,1.1526,23.8572,26.2305,"https://www.google.com/maps/dir/37.844795,-122.251271/37.784645,-122.407387/","LINESTRING(-122.251271 37.844795,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
41_1_transit,transit,41,1,24,8.34318,13.4242,8.27755,13.3186,1.00793,15.8545,15.8592,"https://www.google.com/maps/dir/37.721806,-122.160713/37.803471,-122.271589/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.271589 37.803471)"
41_2_transit,transit,41,2,13,17.4786,28.123,14.467,23.2774,1.20817,32.8596,36.0447,"https://www.google.com/maps/dir/37.721806,-122.160713/37.765176,-122.419755/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
41_3_transit,transit,41,3,14,8.69684,13.9932,8.38582,13.4928,1.03709,16.8555,16.8602,"https://www.google.com/maps/dir/37.721806,-122.160713/37.808060,-122.268722/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
41_4_transit,transit,41,4,15,18.3626,29.5453,14.2448,22.9199,1.28907,34.8606,38.0459,"https://www.google.com/maps/dir/37.721806,-122.160713/37.752422,-122.418518/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
41_11_transit,transit,41,11,50,16.4412,26.4539,14.3929,23.1582,1.14231,29.8585,33.8924,"https://www.google.com/maps/dir/37.721806,-122.160713/37.779450,-122.413879/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
41_18_transit,transit,41,18,15,15.0459,24.2089,14.3595,23.1044,1.0478,21.8547,21.856,"https://www.google.com/maps/dir/37.721806,-122.160713/37.701692,-121.899242/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.126531 37.696838,-122.075715 37.690676,-121.928401 37.699660,-121.899342 37.701592,-121.899242 37.701692)"
41_19_transit,transit,41,19,73,15.1406,24.3612,13.812,22.2235,1.09619,24.8555,28.819,"https://www.google.com/maps/dir/37.721806,-122.160713/37.792789,-122.397080/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
41_23_transit,transit,41,23,16,5.42412,8.72741,5.40494,8.69654,1.00355,8.85277,8.85931,"https://www.google.com/maps/dir/37.721806,-122.160713/37.669731,-122.086941/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.086941 37.669731)"
41_29_transit,transit,41,29,79,15.4915,24.9258,13.9612,22.4636,1.10961,26.8565,30.014,"https://www.google.com/maps/dir/37.721806,-122.160713/37.789213,-122.401642/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
41_38_transit,transit,41,38,28,15.9366,25.642,14.1579,22.78,1.12563,28.8575,32.0374,"https://www.google.com/maps/dir/37.721806,-122.160713/37.784645,-122.407387/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
41_44_transit,transit,41,44,17,8.36177,13.4541,8.28081,13.3238,1.00978,12.8538,12.8628,"https://www.google.com/maps/dir/37.721806,-122.160713/37.634363,-122.057158/","LINESTRING(-122.160713 37.721806,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.057158 37.634363)"
42_11_transit,transit,42,11,19,11.9264,19.1896,9.79366,15.758,1.21777,23.8587,23.8853,"https://www.google.com/maps/dir/37.637720,-122.416384/37.779450,-122.413879/","LINESTRING(-122.416384 37.637720,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.413879 37.779450)"
42_19_transit,transit,42,19,28,13.227,21.2823,10.7662,17.3228,1.22857,28.8617,28.8891,"https://www.google.com/maps/dir/37.637720,-122.416384/37.792789,-122.397080/","LINESTRING(-122.416384 37.637720,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.397080 37.792789)"
42_29_transit,transit,42,29,38,12.8761,20.7176,10.4982,16.8917,1.2265,26.8607,26.8881,"https://www.google.com/maps/dir/37.637720,-122.416384/37.789213,-122.401642/","LINESTRING(-122.416384 37.637720,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.401642 37.789213)"
42_38_transit,transit,42,38,18,12.431,20.0015,10.1636,16.3532,1.2231,24.8597,24.8868,"https://www.google.com/maps/dir/37.637720,-122.416384/37.784645,-122.407387/","LINESTRING(-122.416384 37.637720,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.407387 37.784645)"
44_1_transit,transit,44,1,14,16.6873,26.8499,16.5492,26.6276,1.00835,26.8577,26.8632,"https://www.google.com/maps/dir/37.634363,-122.057158/37.803471,-122.271589/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.271589 37.803471)"
44_3_transit,transit,44,3,14,17.041,27.419,16.6652,26.8143,1.02255,27.8587,27.8643,"https://www.google.com/maps/dir/37.634363,-122.057158/37.808060,-122.268722/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
44_11_transit,transit,44,11,18,24.7853,39.8796,21.9256,35.2783,1.13043,41.8617,45.0797,"https://www.google.com/maps/dir/37.634363,-122.057158/37.779450,-122.413879/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
44_19_transit,transit,44,19,34,23.4847,37.7869,21.5645,34.6973,1.08905,36.8587,39.9792,"https://www.google.com/maps/dir/37.634363,-122.057158/37.792789,-122.397080/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
44_20_transit,transit,44,20,12,6.93873,11.1644,6.90233,11.1059,1.00527,10.8532,10.8575,"https://www.google.com/maps/dir/37.634363,-122.057158/37.557513,-121.976605/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.976605 37.557513)"
44_29_transit,transit,44,29,33,23.8356,38.3516,21.657,34.8461,1.1006,37.8597,41.0508,"https://www.google.com/maps/dir/37.634363,-122.057158/37.789213,-122.401642/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
44_38_transit,transit,44,38,16,24.2807,39.0677,21.7788,35.0421,1.11488,39.8607,43.0743,"https://www.google.com/maps/dir/37.634363,-122.057158/37.784645,-122.407387/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
44_46_transit,transit,44,46,12,3.73998,6.01763,3.7216,5.98805,1.00494,5.85213,5.85537,"https://www.google.com/maps/dir/37.634363,-122.057158/37.590765,-122.017230/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.017330 37.590665,-122.017230 37.590765)"
44_47_transit,transit,44,47,13,11.2657,18.1265,11.1747,17.9801,1.00815,16.8543,16.8588,"https://www.google.com/maps/dir/37.634363,-122.057158/37.502307,-121.939358/","LINESTRING(-122.057158 37.634363,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.939358 37.502307)"
45_11_transit,transit,45,11,50,9.53173,15.3365,8.11826,13.0623,1.17411,20.8577,20.8841,"https://www.google.com/maps/dir/37.664437,-122.444254/37.779450,-122.413879/","LINESTRING(-122.444254 37.664437,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.413879 37.779450)"
45_15_transit,transit,45,15,11,3.36283,5.41079,3.19344,5.13825,1.05304,6.85281,6.85968,"https://www.google.com/maps/dir/37.664437,-122.444254/37.706304,-122.468994/","LINESTRING(-122.444254 37.664437,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.468994 37.706304)"
45_19_transit,transit,45,19,24,10.8323,17.4292,9.23546,14.8599,1.17291,25.8606,25.888,"https://www.google.com/maps/dir/37.664437,-122.444254/37.792789,-122.397080/","LINESTRING(-122.444254 37.664437,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.397080 37.792789)"
45_29_transit,transit,45,29,47,10.4814,16.8646,8.93025,14.3688,1.1737,23.8596,23.887,"https://www.google.com/maps/dir/37.664437,-122.444254/37.789213,-122.401642/","LINESTRING(-122.444254 37.664437,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.401642 37.789213)"
45_38_transit,transit,45,38,33,10.0363,16.1485,8.54655,13.7514,1.17431,21.8586,21.8856,"https://www.google.com/maps/dir/37.664437,-122.444254/37.784645,-122.407387/","LINESTRING(-122.444254 37.664437,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.407387 37.784645)"
46_1_transit,transit,46,1,16,20.4097,32.8392,20.2329,32.5548,1.00874,31.8588,31.8689,"https://www.google.com/maps/dir/37.590765,-122.017230/37.803471,-122.271589/","LINESTRING(-122.017230 37.590765,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.271589 37.803471)"
46_3_transit,transit,46,3,14,20.7633,33.4082,20.3579,32.7559,1.01991,32.8598,32.87,"https://www.google.com/maps/dir/37.590765,-122.017230/37.808060,-122.268722/","LINESTRING(-122.017230 37.590765,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
46_11_transit,transit,46,11,25,28.5077,45.8689,25.3054,40.7164,1.12655,46.8628,50.1554,"https://www.google.com/maps/dir/37.590765,-122.017230/37.779450,-122.413879/","LINESTRING(-122.017230 37.590765,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
46_19_transit,transit,46,19,33,27.2071,43.7762,25.0233,40.2624,1.08727,41.8598,45.0925,"https://www.google.com/maps/dir/37.590765,-122.017230/37.792789,-122.397080/","LINESTRING(-122.017230 37.590765,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
46_29_transit,transit,46,29,38,27.558,44.3408,25.0952,40.3782,1.09814,42.8608,46.1365,"https://www.google.com/maps/dir/37.590765,-122.017230/37.789213,-122.401642/","LINESTRING(-122.017230 37.590765,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
46_38_transit,transit,46,38,16,28.0031,45.057,25.1902,40.531,1.11167,44.8618,48.1509,"https://www.google.com/maps/dir/37.590765,-122.017230/37.784645,-122.407387/","LINESTRING(-122.017230 37.590765,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
47_19_transit,transit,47,19,11,34.7328,55.8851,32.0915,51.6353,1.0823,52.862,56.1042,"https://www.google.com/maps/dir/37.502307,-121.939358/37.792789,-122.397080/","LINESTRING(-121.939358 37.502307,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
47_29_transit,transit,47,29,13,35.0837,56.4497,32.1341,51.7038,1.09179,53.863,57.1482,"https://www.google.com/maps/dir/37.502307,-121.939358/37.789213,-122.401642/","LINESTRING(-121.939358 37.502307,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
48_1_transit,transit,48,1,14,14.1931,22.8367,13.1952,21.2311,1.07562,23.8561,25.0212,"https://www.google.com/maps/dir/37.905812,-122.067379/37.803471,-122.271589/","LINESTRING(-122.067379 37.905812,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
48_3_transit,transit,48,3,35,13.8394,22.2676,12.8943,20.7469,1.0733,22.8551,23.9329,"https://www.google.com/maps/dir/37.905812,-122.067379/37.808060,-122.268722/","LINESTRING(-122.067379 37.905812,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
